Kills,Damage,Boosts,Heals,Distance,Weapons,Revives,Headshots,is_pro
0,78,4,1,6675,6,0,0,0
0,23,0,0,303,3,0,0,0
0,0,1,1,1480,6,0,0,0
3,308,5,1,3643,4,0,1,1
0,0,0,0,762,4,0,0,0
0,0,0,0,24,1,0,0,0
1,269,7,5,2916,5,1,0,1
0,0,0,2,1100,3,1,0,0
1,182,0,0,1502,7,0,0,0
0,0,0,0,310,5,0,0,0
0,0,0,0,7,0,0,0,0
0,0,0,0,2674,5,0,0,0
0,26,0,0,158,4,0,0,0
0,121,4,3,1883,3,2,0,0
1,247,0,0,1304,6,0,0,0
1,170,0,0,906,5,0,1,0
0,0,0,0,988,8,0,0,0
2,215,2,1,3743,6,0,0,1
0,0,0,0,3006,8,0,0,0
0,0,0,0,0,0,0,0,0
0,81,0,0,393,1,0,0,0
0,0,0,0,2,0,0,0,0
0,61,0,1,101,1,0,0,0
2,105,1,1,169,2,0,0,1
0,30,1,8,915,5,0,0,0
0,0,0,0,12,0,0,0,0
0,24,0,0,191,2,0,0,0
0,80,0,0,82,1,1,0,0
0,0,1,2,1952,3,0,0,0
0,0,0,1,94,2,0,0,0
1,106,2,1,621,4,0,0,0
1,153,0,0,845,4,0,0,0
3,382,3,0,2630,3,1,1,1
0,42,3,3,2065,5,0,0,0
0,101,2,0,1277,4,0,0,0
1,116,0,0,1643,3,1,1,0
1,74,2,8,2485,3,0,0,0
1,157,0,6,248,3,1,1,0
4,554,9,10,3053,12,2,2,1
0,127,2,2,1017,7,1,0,0
1,83,5,3,3208,9,0,0,0
0,128,0,0,113,2,1,0,0
2,333,3,3,4741,7,0,1,1
0,0,0,0,1001,3,0,0,0
1,71,0,0,210,1,0,0,0
1,210,3,3,1681,6,0,1,0
0,14,0,0,24,2,0,0,0
0,0,0,0,22,1,0,0,0
2,99,4,3,3266,4,1,0,1
0,0,0,0,1478,7,0,0,0
2,297,3,2,2820,6,0,0,1
1,100,0,0,42,1,0,1,0
1,153,1,0,3633,4,0,0,0
0,0,0,0,521,3,0,0,0
1,98,2,2,2342,3,0,0,0
1,275,0,0,227,2,0,0,1
0,100,0,0,407,4,1,0,0
0,36,0,1,148,1,0,0,0
0,0,6,3,2647,4,0,0,0
0,0,0,1,784,5,0,0,0
0,31,0,0,1003,2,0,0,0
0,117,0,1,138,2,0,0,0
0,138,2,1,387,8,0,0,0
0,0,0,1,1201,2,0,0,0
6,554,2,1,2502,10,0,0,1
0,132,5,0,3190,5,0,0,0
2,204,2,6,1379,10,0,0,1
0,0,0,1,1227,5,0,0,0
2,124,4,1,2144,6,0,0,1
4,371,6,5,4110,8,1,1,1
1,162,2,1,2505,4,0,1,0
0,0,0,0,76,0,0,0,0
0,0,0,0,2456,4,0,0,0
0,65,0,0,1345,11,1,0,0
0,0,0,0,449,3,0,0,0
4,325,5,1,2495,7,0,1,1
2,284,2,3,3146,4,1,0,1
0,34,0,0,514,2,0,0,0
1,100,0,0,20,1,0,0,0
0,19,0,0,287,3,0,0,0
0,122,0,0,236,1,0,0,0
2,67,3,3,1972,4,1,0,1
0,128,0,0,106,3,0,0,0
1,193,1,1,1855,6,0,0,0
0,0,0,0,90,1,0,0,0
3,293,1,0,1363,3,0,1,1
2,200,0,0,370,3,0,0,1
1,257,3,0,2373,4,4,0,0
0,0,0,0,37,1,0,0,0
0,12,1,11,2790,4,0,0,0
0,28,1,1,894,7,0,0,0
0,0,0,0,0,0,0,0,0
1,111,0,0,772,2,0,1,0
0,0,2,0,3769,6,0,0,0
4,486,4,10,2064,8,1,1,1
1,75,0,0,318,2,0,0,0
0,0,0,0,134,3,0,0,0
0,0,0,0,26,1,0,0,0
1,130,0,2,2207,7,0,0,0
0,45,0,0,132,1,1,0,0
1,155,0,0,2041,4,1,0,0
2,245,2,0,1917,7,0,0,1
0,0,0,0,138,3,0,0,0
2,250,1,1,276,2,1,0,1
2,297,4,7,1744,5,0,1,1
0,2,1,1,845,2,0,0,0
1,137,0,0,474,3,0,0,0
0,0,0,0,2423,6,0,0,0
0,0,0,0,2311,4,0,0,0
0,0,0,0,60,1,0,0,0
1,300,0,0,214,3,0,1,1
2,154,2,4,3419,4,0,0,1
1,182,0,0,323,3,0,0,0
0,68,2,3,623,3,1,0,0
4,389,6,2,1545,9,1,1,1
5,287,2,2,2312,4,2,2,1
0,0,0,0,10,0,0,0,0
1,210,0,0,165,2,0,0,0
0,78,0,0,230,3,0,0,0
1,132,0,1,1366,7,0,0,0
4,316,0,0,172,6,0,0,1
2,289,0,1,193,1,0,1,1
0,0,1,0,2245,4,0,0,0
0,0,0,0,29,1,0,0,0
0,23,3,0,4175,7,0,0,0
6,232,1,1,512,5,0,0,1
0,0,0,0,60,1,0,0,0
0,160,0,0,499,3,0,0,0
0,0,0,0,1669,7,0,0,0
0,0,0,0,19,0,0,0,0
1,100,0,0,98,3,0,0,0
2,254,2,1,632,4,1,1,1
2,194,3,0,3836,3,0,1,1
1,80,0,0,434,3,0,0,0
0,0,0,0,207,1,0,0,0
1,79,0,0,1863,3,2,0,0
1,121,0,0,314,3,0,0,0
0,142,3,3,1836,5,0,0,0
2,383,3,1,2280,3,0,1,1
0,0,0,0,1072,2,0,0,0
0,0,0,0,55,1,0,0,0
2,590,1,2,2004,8,0,0,1
2,895,4,7,1725,3,2,0,1
0,1,2,1,2192,4,0,0,0
0,0,0,0,215,2,1,0,0
0,0,0,0,259,3,0,0,0
4,423,2,4,1608,7,0,0,1
0,0,2,0,2201,3,0,0,0
0,48,0,2,230,2,0,0,0
0,41,0,0,876,5,0,0,0
1,139,2,3,3346,3,1,0,0
0,0,0,0,95,2,0,0,0
0,0,0,0,42,1,0,0,0
0,66,0,5,485,1,0,0,0
0,0,0,0,28,1,0,0,0
0,0,0,0,52,0,0,0,0
0,0,0,0,813,3,0,0,0
0,114,3,0,1576,3,0,0,0
1,218,6,0,2179,4,0,1,0
1,100,0,0,10,1,0,0,0
0,0,0,0,3039,6,0,0,0
0,81,0,0,56,1,0,0,0
1,158,1,1,1443,5,0,0,0
0,28,0,0,1181,8,0,0,0
0,31,0,0,287,5,0,0,0
0,0,0,0,108,4,0,0,0
0,0,0,0,170,3,0,0,0
0,107,1,5,337,3,0,0,0
0,0,0,0,0,0,0,0,0
0,94,0,0,1659,2,0,0,0
0,0,2,2,1094,5,0,0,0
0,59,0,0,171,2,0,0,0
5,577,1,0,1571,6,0,1,1
1,232,1,1,2972,2,0,0,0
0,35,0,0,134,2,0,0,0
0,0,0,0,114,2,0,0,0
1,100,0,0,77,1,0,0,0
0,88,1,0,35,1,0,0,0
1,253,1,1,3844,5,0,0,0
2,331,3,7,2694,7,0,1,1
2,223,1,3,342,3,0,0,1
1,224,0,0,95,2,0,1,0
2,241,1,1,2063,3,1,0,1
1,100,0,0,140,3,0,1,0
0,0,0,0,1523,4,0,0,0
0,0,0,0,966,4,0,0,0
1,69,0,0,129,5,0,0,0
0,0,0,0,1949,4,2,0,0
1,326,5,2,3484,4,0,0,1
1,100,0,0,159,1,0,0,0
0,81,3,6,1868,5,0,0,0
0,34,2,2,2383,3,0,0,0
1,0,1,0,118,2,0,0,0
0,192,1,9,1723,12,0,0,0
0,0,0,0,636,3,0,0,0
0,0,0,0,63,1,0,0,0
1,173,0,0,28,1,0,0,0
1,77,0,0,606,2,0,0,0
0,90,0,0,34,1,0,0,0
0,0,0,0,272,0,0,0,0
3,186,3,2,2438,4,0,0,1
0,98,6,1,1618,4,1,0,0
1,113,7,12,1291,5,0,0,0
0,38,0,0,20,1,0,0,0
0,66,0,0,630,3,0,0,0
0,0,0,5,252,2,0,0,0
1,126,0,0,1496,3,2,0,0
0,14,1,1,1232,2,0,0,0
0,87,0,0,2106,4,0,0,0
1,100,0,0,196,2,0,1,0
0,0,0,0,1316,4,0,0,0
1,203,0,0,1574,6,0,1,0
0,0,0,0,23,1,0,0,0
2,139,0,0,88,2,0,0,1
1,137,0,0,79,2,0,0,0
0,0,0,0,86,0,0,0,0
0,0,0,0,325,1,0,0,0
0,66,0,0,577,5,0,0,0
0,94,0,0,138,3,0,0,0
0,32,0,0,115,1,0,0,0
0,0,0,0,77,3,0,0,0
3,400,1,0,815,2,2,1,1
0,0,0,0,23,1,0,0,0
0,61,0,4,1519,4,0,0,0
1,144,1,1,1511,3,0,0,0
0,0,0,0,65,3,0,0,0
0,0,0,0,86,1,0,0,0
0,0,1,0,195,2,0,0,0
1,254,1,11,1304,6,0,1,0
1,122,2,1,384,2,0,1,0
0,17,0,3,1271,4,0,0,0
0,60,0,0,220,3,0,0,0
0,99,1,4,1990,5,0,0,0
3,457,3,7,1131,3,1,1,1
0,0,0,0,499,2,0,0,0
1,351,0,1,346,2,0,0,1
2,200,0,0,87,4,0,0,1
0,86,0,0,184,4,0,0,0
0,61,4,1,2116,5,0,0,0
1,129,0,0,137,4,0,0,0
0,29,1,0,1270,5,0,0,0
4,430,4,3,1489,5,0,0,1
0,0,0,0,194,2,0,0,0
0,107,3,4,3580,4,0,0,0
0,0,0,0,1579,6,1,0,0
0,87,0,0,92,2,0,0,0
0,0,0,0,83,2,0,0,0
0,0,0,0,1958,3,0,0,0
0,43,0,0,656,1,0,0,0
1,192,4,3,1688,4,1,1,0
0,52,4,3,1994,3,0,0,0
2,179,5,0,2837,5,2,1,1
0,29,1,0,64,2,0,0,0
3,249,2,4,862,6,0,1,1
1,174,0,0,45,2,0,0,0
0,0,2,0,3642,8,0,0,0
0,71,2,0,2456,8,0,0,0
3,341,1,0,878,8,0,2,1
0,21,0,0,1301,3,0,0,0
1,131,0,0,517,3,0,0,0
0,90,1,3,1858,5,0,0,0
1,1,0,0,38,1,0,0,0
0,0,0,0,186,2,0,0,0
0,69,0,0,1275,6,0,0,0
3,266,1,0,1004,3,0,0,1
9,819,7,18,2209,8,1,3,1
0,59,0,0,1255,3,0,0,0
0,0,1,1,2227,5,0,0,0
0,0,1,5,5217,4,0,0,0
2,398,4,4,2089,6,3,0,1
2,260,1,7,1198,4,0,1,1
1,7,1,0,1630,5,0,1,0
0,77,0,0,272,1,0,0,0
0,98,0,0,413,2,0,0,0
0,113,1,1,592,2,0,0,0
1,191,3,9,2141,3,0,0,0
0,0,0,4,1804,9,1,0,0
3,250,1,2,1250,3,0,0,1
5,384,5,3,3595,3,1,3,1
0,77,0,0,368,3,0,0,0
3,316,2,1,1432,4,0,0,1
5,500,4,10,2058,1,0,1,1
2,413,4,1,2480,3,0,0,1
0,32,1,0,2221,4,0,0,0
0,0,2,8,2434,4,0,0,0
0,167,0,0,646,3,0,0,0
0,100,0,0,23,1,0,0,0
3,300,0,0,822,4,0,1,1
1,110,0,0,294,3,0,0,0
0,19,0,0,33,1,0,0,0
0,0,0,0,218,5,0,0,0
4,324,1,0,2760,5,1,2,1
1,198,0,3,2722,4,0,0,0
0,83,0,0,110,1,0,0,0
0,0,1,0,2247,4,0,0,0
1,100,0,0,167,2,0,0,0
0,67,1,1,241,2,0,0,0
1,196,1,3,492,4,0,1,0
0,0,0,0,1916,5,0,0,0
3,365,5,13,1537,7,0,0,1
0,0,0,0,8,1,0,0,0
1,100,1,0,92,3,0,1,0
3,226,1,1,538,5,0,0,1
1,158,2,5,2200,3,0,0,0
3,219,0,1,78,2,0,1,1
0,0,0,0,162,3,0,0,0
1,100,0,1,138,3,0,0,0
0,0,1,8,2853,3,0,0,0
1,215,1,1,1268,5,0,0,0
0,81,0,0,17,1,0,0,0
0,0,0,0,73,1,0,0,0
0,0,0,0,0,0,0,0,0
1,215,2,3,1629,3,0,1,0
1,109,0,0,266,3,0,1,0
0,0,0,1,336,3,0,0,0
0,0,0,0,49,2,0,0,0
1,100,0,0,102,1,0,0,0
0,65,2,1,650,4,0,0,0
0,38,0,0,548,3,0,0,0
1,33,0,0,1408,8,0,0,0
0,210,2,0,633,5,0,0,0
2,214,3,6,3343,4,1,0,1
0,18,0,0,108,2,0,0,0
0,0,2,3,1059,3,0,0,0
0,97,2,4,1825,4,0,0,0
1,143,3,9,1083,5,0,0,0
0,0,0,0,493,4,0,0,0
0,88,0,0,1104,12,0,0,0
0,72,0,0,409,2,0,0,0
0,0,0,1,1179,3,0,0,0
3,289,6,3,3363,4,3,0,1
0,0,1,1,162,2,0,0,0
0,39,0,0,69,2,0,0,0
0,29,1,0,2015,5,0,0,0
0,26,1,0,149,4,0,0,0
2,223,1,1,954,8,0,1,1
0,0,1,5,514,7,2,0,0
1,123,0,0,278,2,0,0,0
0,69,1,2,2026,4,2,0,0
1,137,0,3,1608,3,0,0,0
4,399,9,2,2814,4,0,1,1
1,164,2,1,809,6,0,0,0
1,181,2,2,2028,6,0,1,0
1,90,0,0,406,1,0,1,0
0,100,0,0,265,2,0,0,0
0,0,3,0,875,6,0,0,0
0,100,0,0,182,6,0,0,0
5,453,1,0,2241,4,1,1,1
1,128,0,1,712,2,0,0,0
0,0,1,8,600,2,0,0,0
0,89,0,0,31,1,0,0,0
0,70,0,0,103,1,0,0,0
2,125,0,0,98,2,1,0,1
0,0,0,0,28,1,0,0,0
1,154,1,0,2914,6,0,1,0
4,253,0,1,226,1,1,1,1
0,204,4,0,2267,9,0,0,0
2,288,2,1,1247,5,1,0,1
0,96,0,0,649,2,0,0,0
3,252,0,1,662,2,0,1,1
0,0,0,0,268,4,0,0,0
1,100,0,0,972,2,0,0,0
0,0,0,0,0,0,0,0,0
2,251,2,1,2921,7,1,1,1
0,46,1,4,997,3,0,0,0
3,309,1,0,262,3,0,0,1
1,162,0,0,507,1,0,0,0
0,0,0,0,1259,3,0,0,0
1,250,1,0,186,4,0,1,0
0,23,4,4,2647,5,0,0,0
1,90,0,0,704,4,0,0,0
0,0,0,2,893,4,0,0,0
0,34,0,0,846,5,0,0,0
1,80,4,19,968,3,1,0,0
4,301,4,6,1503,8,0,1,1
0,0,0,0,13,1,0,0,0
2,139,1,0,386,4,1,1,1
0,53,0,0,65,3,0,0,0
0,73,0,0,48,2,0,0,0
1,119,4,5,2063,4,0,1,0
3,208,0,1,111,3,0,2,1
0,77,0,0,2916,5,0,0,0
0,0,1,1,1212,3,0,0,0
0,114,1,5,1074,4,0,0,0
2,200,4,1,1283,6,0,0,1
2,305,5,4,3027,5,0,0,1
0,84,1,1,489,4,0,0,0
0,0,0,0,212,1,0,0,0
0,19,0,0,256,4,0,0,0
2,329,3,0,2188,4,0,0,1
0,80,3,8,1378,4,0,0,0
0,0,0,0,377,1,0,0,0
5,654,4,7,3242,3,1,0,1
0,0,0,0,668,4,0,0,0
1,49,2,0,429,2,0,0,0
5,441,0,0,240,2,0,1,1
1,201,5,13,1760,4,0,0,0
0,0,0,0,24,1,0,0,0
2,202,2,0,196,5,0,1,1
1,237,0,0,199,3,1,0,0
1,214,2,1,970,5,0,1,0
2,192,3,1,1564,3,0,0,1
0,11,0,0,646,12,1,0,0
1,249,1,5,3367,3,0,0,0
2,161,3,8,2396,5,1,1,1
0,39,0,0,54,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,949,4,0,0,0
2,268,7,4,3560,4,0,0,1
0,100,1,0,157,1,0,0,0
1,179,2,9,1485,8,0,1,0
1,379,2,3,1079,3,0,0,1
1,79,1,5,2719,6,0,0,0
2,176,0,0,146,1,0,0,1
3,350,8,13,3292,5,1,1,1
0,62,0,0,395,2,0,0,0
0,0,0,0,143,3,0,0,0
0,27,0,1,182,2,0,0,0
0,0,0,0,57,0,0,0,0
5,789,4,4,1456,7,0,4,1
0,26,0,0,45,3,0,0,0
0,0,0,0,82,1,0,0,0
4,343,1,3,1297,3,0,0,1
2,257,3,2,2343,4,0,1,1
1,216,0,0,344,4,0,1,0
0,0,0,0,157,1,0,0,0
5,343,2,1,1531,7,0,0,1
0,0,3,11,1558,4,1,0,0
1,79,3,0,2540,5,0,1,0
0,76,0,0,144,1,0,0,0
0,0,0,0,12,1,0,0,0
0,0,1,5,2036,6,0,0,0
1,171,0,0,169,2,0,1,0
0,0,0,0,93,2,0,0,0
1,130,2,1,2407,7,1,0,0
3,280,0,0,456,3,0,1,1
0,73,0,0,972,3,0,0,0
0,0,0,3,44,2,0,0,0
0,13,0,0,401,3,0,0,0
0,0,0,0,568,1,1,0,0
0,0,0,1,990,6,1,0,0
2,177,0,0,11,1,0,1,1
0,0,3,9,4367,3,0,0,0
1,307,2,3,1356,3,0,1,1
1,85,4,7,3243,3,0,0,0
1,88,1,0,2564,3,1,0,0
0,65,2,4,406,2,0,0,0
1,152,3,1,1499,6,1,1,0
0,52,0,0,195,2,0,0,0
0,56,6,7,3303,5,0,0,0
0,48,0,0,333,1,0,0,0
0,0,0,0,1202,6,0,0,0
0,0,0,0,4,1,0,0,0
1,75,1,0,689,7,1,0,0
0,115,4,0,2506,4,0,0,0
1,52,1,2,1503,6,0,1,0
0,82,0,0,460,2,0,0,0
0,122,0,0,371,4,0,0,0
0,184,0,0,2943,6,0,0,0
0,75,0,0,314,4,0,0,0
1,169,0,0,1867,10,1,0,0
0,0,1,1,2016,7,0,0,0
2,184,1,0,1346,5,0,0,1
0,102,0,0,2968,4,0,0,0
0,0,0,1,556,6,0,0,0
0,11,2,0,2761,5,0,0,0
0,0,0,1,785,4,0,0,0
0,161,0,0,391,5,0,0,0
0,120,2,5,1170,5,3,0,0
0,31,0,0,11,0,0,0,0
0,136,0,1,594,2,0,0,0
0,0,0,0,135,3,0,0,0
0,98,0,0,53,0,0,0,0
1,237,3,0,2884,7,1,0,0
0,105,0,0,872,5,0,0,0
0,0,0,0,1640,6,0,0,0
1,86,0,0,595,4,0,0,0
2,176,0,0,606,2,1,0,1
0,57,1,1,1879,3,0,0,0
2,226,1,3,440,4,0,0,1
0,75,2,1,805,2,0,0,0
1,100,0,0,366,1,0,1,0
2,209,3,1,2133,4,3,1,1
0,9,0,0,1466,3,0,0,0
0,29,0,0,441,2,0,0,0
0,0,0,0,4,0,0,0,0
1,81,0,0,70,3,0,1,0
1,166,1,2,719,2,1,0,0
0,0,0,0,0,0,0,0,0
1,601,6,5,3338,8,1,0,1
0,0,2,4,895,4,0,0,0
0,70,0,0,1645,4,0,0,0
0,93,0,0,44,2,0,0,0
1,406,8,20,2200,6,0,0,1
0,96,3,4,4101,4,0,0,0
0,0,0,0,1409,5,0,0,0
1,102,0,0,170,2,1,0,0
0,18,0,0,233,2,0,0,0
0,27,0,0,304,4,0,0,0
1,116,0,0,397,2,0,0,0
0,0,1,2,591,1,1,0,0
0,72,0,5,790,5,0,0,0
0,9,5,9,1153,8,0,0,0
2,200,0,0,43,2,0,1,1
0,0,1,0,862,5,0,0,0
0,148,1,1,1290,4,0,0,0
0,0,0,0,50,2,0,0,0
0,0,0,0,1111,7,0,0,0
3,400,1,1,564,1,2,1,1
1,100,0,0,2103,6,0,0,0
1,293,1,2,1405,4,0,1,1
2,175,1,2,188,2,1,0,1
1,230,4,7,3779,6,0,0,0
1,72,0,0,166,3,1,0,0
0,87,0,0,1833,5,0,0,0
0,0,0,0,33,1,0,0,0
0,0,0,0,27,2,0,0,0
0,0,0,1,1122,3,1,0,0
0,0,0,0,31,1,0,0,0
0,0,0,0,390,6,0,0,0
2,200,0,0,166,3,0,0,1
0,0,0,0,141,0,0,0,0
1,151,0,0,1299,2,0,0,0
1,127,1,3,727,5,0,0,0
0,100,0,0,223,1,0,0,0
0,0,0,3,719,4,0,0,0
0,42,2,1,1652,9,0,0,0
0,27,2,1,2182,5,1,0,0
2,238,1,0,902,3,1,0,1
3,388,1,3,220,2,0,0,1
0,110,0,0,186,2,0,0,0
4,558,4,2,4120,6,1,1,1
2,120,1,1,894,9,0,0,1
0,0,0,0,1337,6,0,0,0
0,20,0,0,74,2,0,0,0
1,178,0,0,45,1,0,1,0
1,100,0,0,116,1,0,0,0
0,0,0,0,372,1,0,0,0
0,0,1,1,377,2,0,0,0
0,29,4,1,2342,7,0,0,0
1,241,2,1,660,2,0,1,0
6,727,6,5,3274,4,1,0,1
0,47,0,0,15,1,0,0,0
7,697,5,6,3649,7,1,0,1
1,142,0,4,902,3,0,0,0
0,74,0,0,63,1,0,0,0
1,46,0,0,1188,4,0,1,0
7,829,0,3,172,23,0,2,1
2,148,0,0,979,3,0,1,1
0,0,1,12,1070,4,0,0,0
2,186,3,0,1529,4,1,2,1
0,0,1,1,3429,6,0,0,0
0,0,2,8,2110,4,0,0,0
0,9,1,0,914,8,0,0,0
2,267,2,0,458,3,0,1,1
0,45,1,5,145,3,0,0,0
0,32,0,0,427,4,0,0,0
0,0,0,0,1998,7,0,0,0
1,100,0,2,320,2,0,1,0
0,33,0,0,54,2,0,0,0
0,23,0,0,123,5,0,0,0
4,306,7,3,2457,3,0,1,1
0,0,0,0,29,1,0,0,0
2,248,0,1,287,4,0,0,1
0,89,2,5,2984,4,0,0,0
0,65,2,5,1552,5,0,0,0
2,226,3,6,2500,5,1,1,1
0,0,0,1,1486,5,0,0,0
0,0,0,2,557,3,0,0,0
0,0,0,0,183,2,0,0,0
7,689,3,3,1715,5,0,2,1
1,100,0,7,185,4,0,0,0
0,69,1,1,286,2,0,0,0
0,0,0,0,26,1,0,0,0
0,315,4,9,1121,5,0,0,1
0,80,0,0,39,1,0,0,0
0,0,0,0,127,1,1,0,0
0,57,0,0,58,3,0,0,0
0,71,0,0,1009,4,0,0,0
0,85,0,0,884,3,0,0,0
3,247,0,2,1374,7,0,1,1
0,0,0,0,158,1,0,0,0
0,100,0,0,46,1,0,0,0
2,200,0,0,766,2,0,1,1
1,88,2,0,2224,3,0,1,0
0,47,0,0,64,1,0,0,0
1,76,5,10,4491,4,0,0,0
1,262,1,1,316,7,0,1,0
2,336,3,1,3187,7,2,1,1
1,100,0,0,345,3,0,0,0
0,100,0,0,824,2,0,0,0
2,142,5,2,3554,5,1,1,1
0,84,0,2,595,3,0,0,0
2,154,1,1,2615,5,0,0,1
0,48,0,0,246,3,0,0,0
5,491,3,3,2619,7,1,2,1
1,243,0,0,95,3,0,0,0
0,0,0,0,193,0,0,0,0
0,172,0,1,480,3,0,0,0
0,0,1,5,1244,6,0,0,0
4,391,1,0,869,6,0,1,1
0,0,0,0,217,2,1,0,0
0,0,0,0,178,3,0,0,0
2,291,1,3,717,5,0,0,1
0,0,1,0,2315,8,0,0,0
0,56,0,0,225,2,0,0,0
1,17,0,1,1058,3,0,0,0
1,100,1,4,960,6,0,1,0
1,100,0,0,153,5,0,0,0
0,74,0,0,288,5,0,0,0
0,52,1,0,1035,5,0,0,0
0,54,0,0,645,5,0,0,0
2,292,1,0,670,5,0,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,33,1,0,0,0
0,0,1,0,2472,3,0,0,0
0,65,0,0,1224,6,1,0,0
0,0,4,1,1681,5,0,0,0
0,79,0,0,1993,5,0,0,0
2,160,0,0,2276,5,0,1,1
0,37,0,0,36,1,0,0,0
0,0,0,0,89,2,0,0,0
0,48,0,1,272,4,0,0,0
0,0,0,0,126,2,0,0,0
4,712,4,0,3007,5,0,1,1
1,268,8,6,2965,6,0,1,0
9,920,2,6,960,10,0,4,1
1,24,0,0,354,3,0,0,0
0,105,0,0,728,5,1,0,0
0,91,0,0,22,1,0,0,0
0,41,0,0,377,3,0,0,0
0,0,0,0,53,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,165,3,1,0,0
0,80,2,0,1362,3,0,0,0
0,19,0,1,983,3,0,0,0
1,208,0,0,415,2,0,0,0
0,0,0,0,553,3,0,0,0
0,87,1,0,424,4,0,0,0
0,0,0,0,184,0,0,0,0
2,261,0,0,943,2,0,0,1
1,100,5,4,1684,8,0,0,0
0,0,0,0,22,1,0,0,0
3,296,0,0,82,2,0,2,1
0,75,1,1,1478,3,0,0,0
0,0,5,0,1724,5,0,0,0
0,21,0,3,302,1,2,0,0
1,159,0,3,495,3,0,0,0
1,132,1,0,1023,3,1,0,0
8,690,2,1,4200,9,2,5,1
0,0,0,0,44,2,0,0,0
0,0,0,0,1621,3,0,0,0
0,0,0,0,65,1,0,0,0
1,80,2,0,1611,5,0,0,0
0,192,1,4,1980,5,0,0,0
3,409,3,3,2538,3,0,3,1
0,22,0,2,1711,6,0,0,0
0,0,0,0,488,2,0,0,0
0,161,0,0,27,1,0,0,0
0,0,0,0,1464,3,0,0,0
3,307,8,7,5178,5,1,0,1
0,0,0,0,1321,6,0,0,0
1,38,4,0,2176,7,0,0,0
2,324,2,1,786,2,0,2,1
0,0,0,0,8,0,0,0,0
9,799,3,1,2829,7,0,2,1
3,380,3,8,1635,13,0,1,1
0,0,0,0,64,0,0,0,0
0,34,0,0,245,2,0,0,0
0,0,0,0,41,1,0,0,0
0,0,0,0,362,3,0,0,0
0,0,0,0,101,0,0,0,0
1,121,0,8,1362,3,2,0,0
0,0,0,0,43,1,0,0,0
0,0,0,0,370,5,0,0,0
1,73,0,0,1478,7,0,0,0
2,225,2,2,1639,3,1,0,1
2,348,5,5,2342,3,0,1,1
0,0,0,0,120,2,0,0,0
1,10,0,0,500,2,0,0,0
0,172,0,0,1514,3,0,0,0
0,0,0,0,470,4,0,0,0
0,0,0,0,234,2,0,0,0
0,0,0,0,146,2,0,0,0
3,422,5,3,1872,7,1,2,1
2,237,0,1,321,3,0,0,1
1,203,5,2,3184,8,1,0,0
0,0,0,0,754,6,0,0,0
2,371,5,1,2262,3,0,0,1
7,763,1,0,2799,6,0,2,1
0,0,0,0,205,1,0,0,0
8,993,9,2,1185,3,0,3,1
1,200,0,0,144,2,0,0,0
0,0,0,0,2169,10,0,0,0
3,346,2,0,780,4,0,1,1
1,0,0,1,1563,9,2,0,0
0,0,0,9,586,2,0,0,0
2,238,0,0,100,2,0,0,1
0,51,1,1,1358,5,0,0,0
1,146,0,0,117,2,0,1,0
0,0,0,0,93,3,0,0,0
0,0,3,0,677,4,0,0,0
0,0,1,2,2071,5,0,0,0
2,278,2,0,2182,4,0,1,1
0,198,0,0,39,1,0,0,0
1,140,1,6,2673,7,0,0,0
0,0,0,0,1033,5,0,0,0
0,0,0,0,21,1,0,0,0
1,100,2,1,627,8,0,0,0
0,56,0,0,276,4,0,0,0
0,172,0,0,969,3,0,0,0
0,0,0,0,164,1,0,0,0
3,340,6,7,2397,8,1,1,1
0,134,1,0,60,2,0,0,0
0,0,0,0,164,1,0,0,0
1,144,0,1,3043,4,0,1,0
0,103,2,4,958,4,0,0,0
0,150,0,0,167,2,1,0,0
1,100,0,0,674,3,0,0,0
0,0,0,0,32,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,7,1,0,0,0
0,0,0,0,30,2,0,0,0
0,0,0,0,747,6,0,0,0
1,200,0,0,77,4,0,0,0
1,59,0,1,1166,6,0,0,0
0,0,0,0,33,1,0,0,0
0,81,0,0,816,2,0,0,0
0,0,1,1,1137,3,1,0,0
0,0,0,0,109,2,0,0,0
0,0,0,0,146,2,0,0,0
0,174,1,8,501,4,0,0,0
0,0,0,0,130,0,0,0,0
0,53,0,1,265,3,0,0,0
0,0,0,0,0,0,0,0,0
0,84,0,0,36,1,0,0,0
0,28,5,7,1687,5,0,0,0
0,0,0,0,9,1,0,0,0
1,200,1,6,166,4,0,0,0
0,153,0,2,670,7,0,0,0
0,33,3,3,2834,3,0,0,0
0,0,0,0,86,3,0,0,0
0,70,0,0,904,3,0,0,0
0,90,2,1,2405,6,0,0,0
6,433,2,0,2526,2,0,0,1
0,0,0,0,662,5,0,0,0
0,17,0,0,374,3,0,0,0
0,84,1,0,1307,3,0,0,0
0,0,0,0,2118,6,0,0,0
1,80,3,1,1690,3,0,0,0
9,824,5,15,2057,8,4,1,1
3,149,0,0,961,4,0,0,1
0,0,0,0,195,2,0,0,0
0,0,1,0,2080,6,0,0,0
0,0,0,0,112,2,0,0,0
2,148,5,1,2703,6,1,1,1
0,0,0,0,767,3,0,0,0
3,262,2,1,1266,5,0,1,1
